company,location,industry,total_laid_off,percentage_laid_off,date,stage,country,funds_raised_millions
509,164,12,0.0014170209218971408,1.0,2020-08-08,3,46,8.002461033634127e-06
662,126,26,0.012253063265816454,0.38,2020-08-07,7,56,0.0015291222313371618
1600,114,30,0.006418271234475285,0.25791719543147207,2020-08-07,3,58,1.4766201804757999e-05
1625,176,12,0.006001500375093773,0.5,2020-08-06,5,7,0.0004347826086956522
1742,6,27,0.004417771109444028,0.25791719543147207,2020-08-05,15,56,0.00016406890894175554
208,3,31,0.3644244394431941,0.25,2020-07-30,0,34,0.0012838392124692372
248,148,26,0.007001750437609402,1.0,2020-07-30,0,56,0.00034782608695652176
1891,126,10,0.006418271234475285,0.25791719543147207,2020-07-30,0,56,0.003872026251025431
1182,148,12,0.006418271234475285,0.25791719543147207,2020-07-29,15,56,0.0001066447908121411
1270,99,1,0.014753688422105527,0.09,2020-07-28,15,56,0.0053240360951599675
1556,17,12,0.028923897641076935,0.05,2020-07-27,12,22,0.013125512715340444
1843,18,10,0.006001500375093773,0.72,2020-07-27,5,17,0.0004936833470057425
1215,98,13,0.006418271234475285,0.25791719543147207,2020-07-27,15,55,0.000243642329778507
315,148,13,0.0050846044844544466,0.12,2020-07-23,7,56,0.0025348646431501234
1490,80,26,0.006418271234475285,1.0,2020-07-23,5,23,0.00022149302707136998
931,148,25,0.0797699424856214,0.06,2020-07-21,0,56,0.0012633305988515176
923,159,10,0.0015837292656497456,0.49,2020-07-20,5,56,0.00012305168170631667
420,17,11,0.009752438109527382,0.25791719543147207,2020-07-17,7,22,0.003319114027891715
1476,176,31,0.006418271234475285,0.25791719543147207,2020-07-16,4,7,0.0001837571780147662
1146,148,20,0.004751187796949237,0.15,2020-07-15,7,56,0.0020607054963084495
1464,58,31,0.024756189047261814,0.2,2020-07-14,0,55,0.0016177194421657095
1763,184,21,0.006418271234475285,0.25791719543147207,2020-07-14,9,56,0.0025233798195242007
1831,148,2,0.005001250312578144,0.25791719543147207,2020-07-13,1,56,0.00045939294503691557
185,117,18,0.01141952154705343,0.25791719543147207,2020-07-10,6,22,0.0005742411812961444
1858,164,26,0.008085354672001334,0.12,2020-07-09,7,46,0.0025184577522559476
1194,117,10,0.003084104359423189,0.25791719543147207,2020-07-09,0,22,0.00021000820344544712
631,148,10,0.006835042093856797,0.25791719543147207,2020-07-08,1,56,0.006119770303527482
1130,126,10,0.006418271234475285,0.25791719543147207,2020-07-08,1,56,0.009844134536505332
1612,126,24,0.004417771109444028,0.25791719543147207,2020-07-01,6,56,0.00095980311730927
1425,148,20,0.001250312578144536,0.25791719543147207,2020-07-01,7,56,0.0003117309269893355
876,148,21,0.0007501875468867216,0.25791719543147207,2020-07-01,6,56,0.00015586546349466776
714,50,2,0.00016670834375260484,0.25791719543147207,2020-07-01,6,56,0.0004741591468416735
637,40,20,0.0011669584062682335,0.05,2020-06-30,6,56,0.0008269073010664479
734,148,25,0.006418271234475285,0.25791719543147207,2020-06-30,7,56,0.0010828547990155866
850,148,1,0.03309160623489205,0.07,2020-06-29,8,56,0.010664479081214111
215,17,30,0.010585979828290406,0.22,2020-06-29,7,22,0.0017571780147662018
94,118,30,0.008085354672001334,0.25791719543147207,2020-06-29,15,17,0.029532403609516
214,148,26,0.004834541968825539,0.25791719543147207,2020-06-29,15,56,0.0008334700574241182
1086,139,16,0.0014170209218971408,0.25791719543147207,2020-06-29,1,56,0.0017596390484003284
535,60,26,0.006418271234475285,1.0,2020-06-28,15,56,3.281378178835111e-05
255,148,30,0.006418271234475285,0.25791719543147207,2020-06-27,6,56,0.009844134536505332
1506,126,29,0.006418271234475285,0.25791719543147207,2020-06-25,9,56,0.0018703855619360134
668,8,20,0.03734266900058347,0.06,2020-06-24,1,56,0.0012838392124692372
1488,126,2,0.014253563390847712,0.12,2020-06-24,1,56,0.0037342083675143563
1113,48,31,0.006418271234475285,0.25791719543147207,2020-06-24,9,56,0.026251025430680888
677,80,30,0.035592231391181124,0.09,2020-06-23,9,23,0.03937653814602133
1401,8,10,0.007251812953238309,0.9,2020-06-23,6,56,0.0008449548810500411
445,148,23,0.0002500625156289072,1.0,2020-06-23,3,56,2.4610336341263332e-05
815,148,10,0.05934817037592731,0.07,2020-06-22,1,56,0.00014766201804758
1784,98,24,0.016420771859631575,0.25791719543147207,2020-06-19,11,55,0.15996718621821165
109,126,21,0.0010002500625156288,0.25791719543147207,2020-06-18,5,56,0.0002625102543068089
1078,17,10,0.003084104359423189,0.25,2020-06-17,2,22,0.0047744052502050865
1176,67,10,0.12478119529882468,0.5,2020-06-16,10,22,0.004068908941755538
686,164,30,0.02975743935983996,0.05,2020-06-16,12,46,0.081214109926169
1498,148,6,0.005584729515712261,0.01,2020-06-16,1,56,0.00032813781788351107
1326,102,15,0.0034175210469283984,0.25,2020-06-16,6,56,0.00041017227235438887
389,50,6,0.006418271234475285,0.11,2020-06-15,0,56,0.00095980311730927
1522,148,26,0.006418271234475285,1.0,2020-06-15,5,56,8.203445447087777e-05
1689,3,30,0.018504626156539136,0.25,2020-06-12,1,34,0.2026251025430681
1562,148,10,0.005001250312578144,0.48,2020-06-12,5,56,0.00041017227235438887
1402,165,16,0.009752438109527382,0.1,2020-06-11,15,6,0.0012838392124692372
219,126,26,0.0,0.27,2020-06-11,3,56,1.6406890894175555e-05
724,24,21,0.0005834792031341169,0.18,2020-06-10,15,56,0.0012838392124692372
809,176,29,0.001917145953154955,0.25791719543147207,2020-06-09,15,7,0.000324856439704676
1601,148,21,0.003584229390681003,0.08,2020-06-05,7,56,0.0011402789171452011
548,148,10,0.001250312578144536,0.14,2020-06-05,6,56,0.0008695652173913044
894,148,28,0.003917646078186213,0.4,2020-06-04,6,56,0.0004265791632485644
237,99,23,0.0030007501875468864,0.14,2020-06-04,4,56,0.00023789991796554556
1157,148,30,0.006418271234475285,0.25791719543147207,2020-06-04,6,56,0.0006152584085315833
1044,98,10,0.009752438109527382,0.08,2020-06-03,9,55,0.00265791632485644
863,148,0,0.005584729515712261,0.25791719543147207,2020-06-03,15,56,8.203445447087777e-06
1500,40,30,0.003084104359423189,0.21,2020-06-03,7,56,0.00095980311730927
405,148,10,0.0015837292656497456,0.14,2020-06-03,9,56,0.0009844134536505333
328,18,30,0.008085354672001334,0.25791719543147207,2020-06-02,0,17,0.00045118949958982774
1356,51,30,0.003084104359423189,0.02,2020-06-02,2,56,0.02543068088597211
630,148,10,0.0009168958906393265,0.15,2020-06-02,6,56,0.0037161607875307633
467,155,6,0.0007501875468867216,0.16,2020-06-02,5,56,0.0004757998359310911
981,126,2,0.0007501875468867216,0.25791719543147207,2020-06-02,0,56,8.203445447087777e-05
1520,148,26,0.11644577811119446,0.18,2020-06-01,1,56,0.0006480721903199344
980,67,31,0.028923897641076935,0.1,2020-06-01,1,22,0.004495488105004102
411,139,24,0.0017504376094023503,0.22,2020-06-01,6,56,0.00019688269073010666
224,148,10,0.004917896140701841,0.15,2020-05-29,6,56,0.006004922067268253
944,159,24,0.0024172709844127696,0.6,2020-05-29,4,56,0.00013945857260049221
207,117,2,0.022255563890972743,0.18,2020-05-28,15,22,0.0018375717801476623
1666,99,30,0.01800450112528132,0.3,2020-05-28,1,56,0.0027891714520098445
1535,148,2,0.016420771859631575,0.25791719543147207,2020-05-28,0,56,0.00015586546349466776
416,107,13,0.002750687671917979,0.08,2020-05-28,8,1,0.001287940935192781
1611,126,26,0.0014170209218971408,0.25,2020-05-28,4,56,5.7424118129614446e-05
806,150,7,0.012253063265816454,0.12,2020-05-27,0,56,0.0007301066447908122
511,46,10,0.004917896140701841,0.08,2020-05-27,15,5,0.00024610336341263333
1689,17,30,0.04976244061015253,0.23,2020-05-26,1,22,0.2026251025430681
201,50,7,0.011169459031424522,1.0,2020-05-26,0,56,0.0008859721082854799
22,139,10,0.003917646078186213,0.25791719543147207,2020-05-26,15,56,0.00169811320754717
279,67,30,0.016420771859631575,0.25791719543147207,2020-05-25,7,22,0.002026251025430681
1586,45,22,0.0015003750937734434,0.25791719543147207,2020-05-22,15,24,0.0012838392124692372
425,184,20,0.03309160623489205,0.1,2020-05-21,0,56,0.0011977030352748155
1226,39,31,0.005584729515712261,0.35,2020-05-21,4,22,2.4610336341263332e-05
660,126,23,0.001250312578144536,0.36,2020-05-21,4,56,0.00024610336341263333
847,134,30,0.006418271234475285,0.25791719543147207,2020-05-21,0,16,0.0008203445447087777
1123,17,30,0.11644577811119446,0.35,2020-05-20,13,22,0.031173092698933553
1393,148,18,0.024756189047261814,0.18,2020-05-20,9,56,0.004347826086956522
1517,166,31,0.018171209469033923,1.0,2020-05-20,5,56,0.0005086136177194422
1479,148,10,0.009085604734516963,0.07,2020-05-20,2,56,0.020508613617719443
1424,17,20,0.008168708843877636,0.25,2020-05-20,7,22,0.0018211648892534865
811,148,29,0.0030007501875468864,0.06,2020-05-20,7,56,0.0019688269073010667
941,17,26,0.037259314828707174,0.15,2020-05-19,7,22,0.001287940935192781
1255,98,31,0.005501375343835958,0.31,2020-05-19,5,55,0.0007219031993437244
489,98,23,0.0005834792031341169,1.0,2020-05-19,15,55,0.0012838392124692372
477,150,10,0.006418271234475285,0.25791719543147207,2020-05-19,6,56,0.00206726825266612
1689,148,30,0.2498124531132783,0.13,2020-05-18,1,56,0.2026251025430681
38,164,31,0.12478119529882468,0.25,2020-05-18,0,46,0.0012838392124692372
1556,17,12,0.09143952654830373,0.14,2020-05-18,12,22,0.013125512715340444
1784,123,24,0.008085354672001334,0.2,2020-05-18,11,22,0.15996718621821165
1371,148,16,0.00450112528132033,0.25791719543147207,2020-05-18,8,56,0.004536505332239541
807,148,17,0.003500875218804701,0.05,2020-05-18,2,56,0.0012838392124692372
313,173,28,0.006418271234475285,0.25791719543147207,2020-05-18,0,25,0.0007547169811320755
449,148,16,0.006418271234475285,0.1,2020-05-18,6,56,0.00051681706316653
976,127,24,0.020588480453446696,0.25791719543147207,2020-05-17,15,22,0.002461033634126333
1865,67,12,0.04309410686004834,0.13,2020-05-15,13,22,0.007497949138638229
912,1,10,0.041427023422522295,0.5,2020-05-15,15,22,0.0016406890894175555
896,148,13,0.0010836042343919314,0.1,2020-05-15,6,56,0.0004019688269073011
988,126,26,0.006418271234475285,1.0,2020-05-15,3,56,2.4610336341263332e-05
412,148,30,0.012253063265816454,0.08,2020-05-14,0,56,0.04347826086956522
1296,126,21,0.006418271234475285,0.4,2020-05-14,0,56,0.0012838392124692372
808,126,20,0.005584729515712261,0.1,2020-05-14,0,56,0.0009515996718621822
1350,148,30,0.002667333500041677,0.15,2020-05-14,5,56,0.0005988515176374077
1729,148,10,0.002250562640660165,0.25791719543147207,2020-05-14,15,56,0.0005660377358490566
1443,148,28,0.006418271234475285,0.25791719543147207,2020-05-14,7,56,0.0008695652173913044
1813,150,20,0.006418271234475285,0.25791719543147207,2020-05-14,6,56,0.0030762920426579167
460,148,26,0.055513878469617396,1.0,2020-05-13,6,56,0.0006562756357670221
1012,83,27,0.004001000250062515,0.4,2020-05-13,15,5,1.6406890894175555e-05
859,126,10,0.0018337917812786529,0.18,2020-05-13,15,56,8.203445447087777e-05
812,176,23,0.0013336667500208387,0.11,2020-05-13,0,7,0.0012838392124692372
1034,148,6,0.0011669584062682335,0.25791719543147207,2020-05-13,6,56,0.00037735849056603777
159,126,28,0.006418271234475285,0.25791719543147207,2020-05-13,8,56,0.0009105824446267433
1782,69,11,0.006418271234475285,1.0,2020-05-13,3,59,8.203445447087777e-06
1878,148,22,0.006418271234475285,0.1,2020-05-13,6,56,0.004708777686628384
1523,157,10,0.10811036092356421,0.2,2020-05-12,1,5,0.0012838392124692372
1855,148,24,0.0058347920313411685,0.5,2020-05-12,5,56,0.0006480721903199344
1032,148,6,0.005167958656330749,0.19,2020-05-12,5,56,0.0006316652994257588
735,40,25,0.002750687671917979,0.17,2020-05-12,7,56,0.0004265791632485644
1641,176,7,0.0010836042343919314,0.03,2020-05-12,7,7,0.0008531583264971288
450,129,16,0.006418271234475285,0.25791719543147207,2020-05-12,0,56,0.0008203445447087777
1222,126,10,0.006418271234475285,0.25791719543147207,2020-05-12,5,56,0.00038556193601312555
1346,98,10,0.004751187796949237,0.03,2020-05-11,7,55,0.006866283839212469
262,126,24,0.00208385429690756,0.25,2020-05-11,6,56,0.0010910582444626745
1063,126,10,0.0005001250312578144,0.01,2020-05-08,7,56,0.006415094339622642
835,126,30,0.041427023422522295,1.0,2020-05-07,0,56,9.023789991796556e-05
658,148,25,0.024756189047261814,0.3,2020-05-07,0,56,0.0016735028712059066
1100,190,10,0.004917896140701841,0.5,2020-05-07,5,51,0.0006398687448728466
606,24,10,0.004751187796949237,0.12,2020-05-07,8,56,0.0021575061525840856
1387,6,27,0.004334416937567725,0.25791719543147207,2020-05-07,7,56,0.0011894995898277278
1577,148,10,0.00208385429690756,0.23,2020-05-07,6,56,0.0007547169811320755
48,80,31,0.006418271234475285,1.0,2020-05-07,15,23,0.0012838392124692372
1689,148,30,0.30816037342668995,0.14,2020-05-06,1,56,0.2026251025430681
1721,24,6,0.010585979828290406,0.33,2020-05-06,2,56,0.0012838392124692372
591,126,7,0.008085354672001334,0.25791719543147207,2020-05-06,0,56,0.00012305168170631667
1368,99,20,0.003917646078186213,0.08,2020-05-06,1,56,0.0004922067268252667
1411,148,6,0.003917646078186213,0.1,2020-05-06,7,56,0.002321575061525841
1112,90,10,0.006418271234475285,0.7,2020-05-06,5,36,0.0013945857260049222
1620,148,6,0.006418271234475285,0.25791719543147207,2020-05-06,8,56,0.0060951599671862184
42,148,31,0.15812286404934567,0.25,2020-05-05,2,56,0.044298605414274
841,148,2,0.07476869217304326,0.3,2020-05-05,15,56,0.012305168170631667
74,126,25,0.011002750687671918,0.1,2020-05-05,7,56,0.0014848236259228877
1509,126,25,0.003084104359423189,0.15,2020-05-05,7,56,0.0005578342904019689
1233,171,27,0.002333916812536467,0.25791719543147207,2020-05-05,6,14,0.0007383100902379
1810,24,25,0.0018337917812786529,0.1,2020-05-05,6,56,0.0006890894175553733
354,148,16,0.006418271234475285,0.25791719543147207,2020-05-05,1,56,0.008203445447087777
708,148,25,0.006418271234475285,0.25791719543147207,2020-05-05,6,56,0.0006070549630844955
903,176,15,0.006418271234475285,0.25791719543147207,2020-05-05,15,7,0.000623461853978671
419,17,11,0.06643327498541302,0.16,2020-05-04,7,22,0.003314191960623462
286,53,30,0.04442777361006918,0.31,2020-05-04,0,54,0.0063248564397046765
1151,72,10,0.03309160623489205,0.2,2020-05-04,5,20,0.001435602953240361
1738,171,28,0.005001250312578144,0.21,2020-05-04,4,14,5.7424118129614446e-05
524,115,22,0.004917896140701841,0.15,2020-05-04,5,7,0.0021082854799015587
466,170,13,0.004751187796949237,0.3,2020-05-04,5,1,0.0008695652173913044
953,176,27,0.0006668333750104192,0.08,2020-05-04,4,7,9.023789991796556e-05
300,148,15,0.006418271234475285,0.13,2020-05-04,1,56,0.001509433962264151
1662,56,31,0.006418271234475285,0.25791719543147207,2020-05-04,0,17,0.00045118949958982774
1651,173,26,0.009752438109527382,0.1,2020-05-03,7,25,0.0031665299425758823
939,126,22,0.003917646078186213,0.25791719543147207,2020-05-03,1,56,0.00037735849056603777
1113,98,31,0.012253063265816454,0.25791719543147207,2020-05-01,9,55,0.019688269073010665
1070,126,13,0.008918896390764357,0.4,2020-05-01,8,56,0.0017801476620180477
417,98,21,0.007668583812619821,0.32,2020-05-01,5,55,0.0008367514356029533
1397,148,2,0.006418271234475285,0.8,2020-05-01,4,56,0.0006726825266611978
1756,24,15,0.005584729515712261,0.25791719543147207,2020-05-01,4,56,8.203445447087777e-05
1043,96,10,0.002667333500041677,0.25791719543147207,2020-05-01,15,41,0.0006562756357670221
1614,126,21,0.001917145953154955,0.2,2020-05-01,6,56,0.00022969647251845778
121,148,30,0.006418271234475285,1.0,2020-05-01,0,56,0.00019688269073010666
603,17,31,0.006418271234475285,0.25791719543147207,2020-05-01,3,22,8.203445447087777e-06
239,24,27,0.008085354672001334,0.25791719543147207,2020-04-30,0,56,0.0002625102543068089
284,24,2,0.006501625406351587,0.25791719543147207,2020-04-30,0,56,0.0012797374897456932
41,99,0,0.006418271234475285,0.25791719543147207,2020-04-30,15,56,0.0006152584085315833
371,148,6,0.006418271234475285,0.25791719543147207,2020-04-30,8,56,0.005414273995077933
564,148,21,0.006418271234475285,0.14,2020-04-30,8,56,0.0011894995898277278
1229,159,12,0.006418271234475285,1.0,2020-04-30,4,56,0.00012305168170631667
964,148,30,0.08160373426690005,0.17,2020-04-29,1,56,0.04019688269073011
1784,148,24,0.024756189047261814,0.25791719543147207,2020-04-29,11,56,0.0184577522559475
852,168,31,0.013086604984579479,0.08,2020-04-29,0,56,0.001878589007383101
862,126,12,0.010085854797032591,0.25791719543147207,2020-04-29,5,56,0.0007301066447908122
928,148,30,0.006418271234475285,0.13,2020-04-29,7,56,0.00627563576702215
1646,126,18,0.0017504376094023503,0.1,2020-04-29,7,56,0.0010500410172272355
1833,36,10,0.006418271234475285,0.25791719543147207,2020-04-29,5,47,0.00018867924528301889
1657,24,31,0.07476869217304326,0.25,2020-04-28,1,56,2.4610336341263332e-05
1336,90,10,0.03234141868800533,0.5,2020-04-28,15,36,0.0012838392124692372
461,98,12,0.030340918562974075,0.15,2020-04-28,10,55,0.012305168170631667
84,148,6,0.006418271234475285,0.18,2020-04-28,15,56,0.0012797374897456932
1141,99,20,0.002667333500041677,0.15,2020-04-28,15,56,0.0005742411812961444
1192,148,10,0.0020005001250312576,0.25,2020-04-28,5,56,0.0005824446267432322
1432,99,26,0.0014170209218971408,0.5,2020-04-28,3,56,1.6406890894175555e-05
468,24,22,0.006418271234475285,0.25791719543147207,2020-04-28,8,56,0.003576702214930271
1022,148,10,0.006418271234475285,0.25,2020-04-28,5,56,0.00030352748154224775
122,148,22,0.021422022172209718,0.1,2020-04-27,5,56,0.006890894175553733
827,159,24,0.0014170209218971408,0.2,2020-04-27,4,56,0.00019688269073010666
1304,137,25,0.006418271234475285,0.7,2020-04-27,3,56,3.281378178835111e-05
1113,157,31,0.041427023422522295,0.25791719543147207,2020-04-25,9,5,0.019688269073010665
1524,80,12,0.020588480453446696,1.0,2020-04-25,4,23,0.0012838392124692372
1540,113,22,0.002250562640660165,0.2,2020-04-25,5,56,0.00013945857260049221
476,99,30,0.00450112528132033,0.36,2020-04-24,5,56,0.0007219031993437244
28,176,29,0.002750687671917979,0.23,2020-04-24,5,7,0.0004922067268252667
1687,40,20,0.0013336667500208387,0.3,2020-04-24,4,56,5.7424118129614446e-05
923,159,10,0.001250312578144536,0.22,2020-04-24,5,56,0.00012305168170631667
748,18,31,0.0010002500625156288,0.25,2020-04-24,5,17,0.00024610336341263333
1790,148,15,0.0005834792031341169,0.33,2020-04-24,5,56,0.00023789991796554556
830,40,2,0.0002500625156289072,0.21,2020-04-24,15,56,9.844134536505333e-05
1680,157,7,8.335417187630242e-05,1.0,2020-04-24,4,5,1.6406890894175555e-05
316,126,21,0.006418271234475285,0.25791719543147207,2020-04-24,0,56,0.00044298605414273996
667,98,10,0.006418271234475285,0.25791719543147207,2020-04-24,8,55,0.0010008203445447089
1521,51,26,0.008085354672001334,0.12,2020-04-23,6,56,0.0013125512715340443
1848,148,13,0.007001750437609402,0.15,2020-04-23,6,56,0.004782608695652175
1454,126,6,0.006418271234475285,0.09,2020-04-23,9,56,0.002247744052502051
1152,126,15,0.005584729515712261,0.05,2020-04-23,15,56,0.010664479081214111
1447,126,20,0.0002500625156289072,0.25791719543147207,2020-04-23,6,56,0.0005578342904019689
396,159,18,0.006418271234475285,0.01,2020-04-23,7,56,0.005455291222313372
1263,40,26,0.006418271234475285,0.25791719543147207,2020-04-23,0,56,0.0006398687448728466
1451,148,20,0.006418271234475285,0.25791719543147207,2020-04-23,5,56,0.00041017227235438887
975,109,2,0.0831041093606735,0.5,2020-04-22,8,56,0.021328958162428222
1794,112,13,0.004334416937567725,0.35,2020-04-22,5,56,0.00019688269073010666
777,148,30,0.0005834792031341169,0.14,2020-04-22,4,56,0.0004265791632485644
48,80,31,0.006418271234475285,0.7,2020-04-22,15,23,0.0012838392124692372
346,148,6,0.006418271234475285,0.25791719543147207,2020-04-22,4,56,0.00013945857260049221
558,159,28,0.006418271234475285,0.25791719543147207,2020-04-22,6,56,0.0005004101722723544
1079,170,1,0.006418271234475285,0.1,2020-04-22,1,1,0.00012305168170631667
1556,17,12,0.06643327498541302,0.25791719543147207,2020-04-21,12,22,0.013125512715340444
1197,123,10,0.041427023422522295,0.25791719543147207,2020-04-21,15,22,0.01804757998359311
910,148,10,0.038092856547470196,0.3,2020-04-21,1,56,0.0032157506152584087
750,148,2,0.012669834125197966,0.1,2020-04-21,8,56,0.005028712059064808
299,126,26,0.00625156289072268,0.21,2020-04-21,1,56,0.0027809680065627564
1316,159,15,0.003084104359423189,0.13,2020-04-21,5,56,0.0003445447087776867
621,176,10,0.0029173960156705842,0.09,2020-04-21,5,7,0.0006152584085315833
1189,148,21,0.002250562640660165,0.13,2020-04-21,7,56,0.0013535684987694833
891,148,7,0.0013336667500208387,0.25791719543147207,2020-04-21,5,56,0.0003937653814602133
1254,184,21,0.000833541718763024,0.25791719543147207,2020-04-21,15,56,0.0012838392124692372
231,173,18,0.0005834792031341169,0.1,2020-04-21,7,25,0.0006890894175553733
866,72,31,0.024756189047261814,0.15,2020-04-20,7,20,0.004273995077932732
391,126,3,0.0073351671251146115,0.14,2020-04-20,15,56,8.203445447087777e-05
701,99,20,0.007251812953238309,0.25,2020-04-20,7,56,0.0004757998359310911
882,66,10,0.007251812953238309,0.3,2020-04-20,5,32,0.0003117309269893355
1054,21,29,0.002500625156289072,0.25,2020-04-20,3,5,8.203445447087777e-06
1872,148,30,0.00208385429690756,0.25791719543147207,2020-04-20,6,56,0.0005824446267432322
874,148,15,0.0016670834375260481,0.09,2020-04-20,6,56,0.00041017227235438887
614,148,15,0.0005834792031341169,0.03,2020-04-20,6,56,0.0008203445447087777
731,148,31,0.006418271234475285,0.6,2020-04-20,5,56,0.000332239540607055
1051,148,10,0.006418271234475285,1.0,2020-04-18,8,56,0.00103363412633306
189,17,18,0.016420771859631575,0.25791719543147207,2020-04-17,7,22,0.002403609515996719
393,83,7,0.01141952154705343,0.35,2020-04-17,7,5,0.00030352748154224775
692,126,25,0.009752438109527382,0.28,2020-04-17,7,56,0.0009023789991796555
1301,157,24,0.007085104609485704,0.08,2020-04-17,7,5,0.0027481542247744053
943,157,24,0.0036675835625573057,0.1,2020-04-17,6,5,0.0021575061525840856
1858,164,26,0.0034175210469283984,0.05,2020-04-17,7,46,0.0025184577522559476
887,44,7,0.003084104359423189,0.25791719543147207,2020-04-17,5,12,0.00027891714520098443
1555,99,12,0.002667333500041677,0.1,2020-04-17,12,56,0.003921246923707958
1209,148,20,0.002250562640660165,0.18,2020-04-17,6,56,0.0008203445447087777
1643,24,28,0.000833541718763024,0.37,2020-04-17,15,56,8.203445447087777e-06
173,148,3,0.006418271234475285,0.12,2020-04-17,5,56,0.0005660377358490566
475,24,22,0.006418271234475285,0.38,2020-04-17,4,56,0.00014766201804758
607,126,12,0.006418271234475285,0.25791719543147207,2020-04-17,0,56,0.0007875307629204266
793,176,20,0.006418271234475285,0.25791719543147207,2020-04-17,15,7,0.0004840032813781789
280,24,30,0.010585979828290406,0.13,2020-04-16,1,56,8.203445447087777e-06
632,164,10,0.005167958656330749,0.18,2020-04-16,5,46,0.0003445447087776867
349,117,20,0.004751187796949237,0.2,2020-04-16,6,22,0.000623461853978671
410,176,20,0.006418271234475285,0.25791719543147207,2020-04-16,4,7,9.023789991796556e-05
629,6,20,0.006418271234475285,0.25791719543147207,2020-04-16,6,56,0.0004840032813781789
687,126,26,0.006418271234475285,0.25791719543147207,2020-04-16,4,56,0.00013125512715340444
957,113,20,0.006418271234475285,0.25791719543147207,2020-04-16,15,56,0.0012838392124692372
1285,148,3,0.006418271234475285,1.0,2020-04-16,3,56,8.203445447087777e-06
1508,43,24,0.006418271234475285,0.25791719543147207,2020-04-16,4,56,1.6406890894175555e-05
1143,148,24,0.04976244061015253,0.35,2020-04-15,8,56,0.012305168170631667
673,148,2,0.016420771859631575,0.2,2020-04-15,1,56,0.00236259228876128
1434,117,26,0.016420771859631575,0.4,2020-04-15,6,22,0.00015586546349466776
1873,148,12,0.016420771859631575,0.67,2020-04-15,15,56,0.00347005742411813
294,148,10,0.01316995915645578,0.16,2020-04-15,8,56,0.0036669401148482364
53,80,10,0.008085354672001334,0.25791719543147207,2020-04-15,7,23,0.0013125512715340443
1184,148,13,0.003084104359423189,0.25,2020-04-15,6,56,0.00059064807219032
869,148,30,0.0010002500625156288,0.2,2020-04-15,4,56,0.00032813781788351107
1676,176,26,0.0009168958906393265,0.25791719543147207,2020-04-15,5,7,0.00041837571780147664
1663,148,26,0.000833541718763024,0.25791719543147207,2020-04-15,6,56,0.00027891714520098443
498,145,22,0.006418271234475285,0.2,2020-04-15,0,56,0.0008203445447087777
1554,80,2,0.006418271234475285,0.3,2020-04-15,4,23,5.7424118129614446e-05
1751,148,8,0.006418271234475285,0.25791719543147207,2020-04-15,11,56,0.014766201804758
1610,148,26,0.019338167875302157,0.1,2020-04-14,1,56,0.002936833470057424
1644,176,12,0.010669334000166708,0.23,2020-04-14,8,7,0.0018375717801476623
539,148,13,0.004584479453196632,0.3,2020-04-14,5,56,0.0004840032813781789
1718,148,2,0.003500875218804701,0.35,2020-04-14,5,56,0.0007383100902379
1460,148,2,0.0015003750937734434,0.25791719543147207,2020-04-14,7,56,0.0010828547990155866
448,148,6,0.0010002500625156288,0.25791719543147207,2020-04-14,8,56,0.0015586546349466777
1823,157,13,0.0005834792031341169,0.25791719543147207,2020-04-14,15,5,4.1017227235438884e-05
117,148,10,0.006418271234475285,0.25791719543147207,2020-04-14,15,56,0.004790812141099262
1322,164,31,0.006418271234475285,0.25791719543147207,2020-04-14,6,46,0.0010992616899097622
696,40,26,0.23314161873801784,0.44,2020-04-13,1,56,0.011484823625922888
1869,148,30,0.008085354672001334,0.1,2020-04-13,5,56,0.007834290401968827
1080,157,10,0.005584729515712261,0.1,2020-04-13,5,5,0.0009844134536505333
507,148,18,0.003917646078186213,0.25,2020-04-13,4,56,9.844134536505333e-05
345,176,10,0.0011669584062682335,0.08,2020-04-13,5,7,0.0009762100082034456
1010,155,21,0.016504126031507877,0.25791719543147207,2020-04-10,15,56,0.0015176374077112388
626,111,31,0.002667333500041677,0.16,2020-04-10,15,56,2.4610336341263332e-05
151,157,10,0.002250562640660165,0.25791719543147207,2020-04-10,5,5,0.00011484823625922889
238,40,25,0.00208385429690756,0.25791719543147207,2020-04-10,6,56,0.00023789991796554556
1101,24,6,0.0014170209218971408,0.29,2020-04-10,15,56,0.0006972928630024611
1348,148,1,0.0010836042343919314,0.27,2020-04-10,5,56,0.0002871205906480722
113,159,16,0.0002500625156289072,1.0,2020-04-10,15,56,8.203445447087777e-06
643,159,21,0.00016670834375260484,0.31,2020-04-10,15,56,0.0012838392124692372
595,99,10,0.006418271234475285,0.25791719543147207,2020-04-10,6,56,0.0009762100082034456
1831,148,2,0.0831041093606735,0.17,2020-04-09,1,56,0.00045939294503691557
1044,92,10,0.01350337584396099,0.25791719543147207,2020-04-09,9,56,0.00265791632485644
1133,6,17,0.012253063265816454,0.1,2020-04-09,5,56,0.003363412633305989
1127,157,10,0.01108610485954822,0.31,2020-04-09,5,5,0.0002132895816242822
486,150,6,0.007251812953238309,0.1,2020-04-09,1,56,0.005652173913043478
992,148,6,0.007251812953238309,0.34,2020-04-09,7,56,0.0009351927809680067
351,4,29,0.003084104359423189,0.32,2020-04-09,5,56,0.0004840032813781789
1006,176,26,0.002750687671917979,0.15,2020-04-09,5,7,0.00022969647251845778
